time,tweet_id,tweet_text,user_id,location,followers,retweets,country_code,coordinates
Sat May 30 04:24:57 +0000 2020,1266586370442739700,tinocotania no solo este antiparasitario llamado ivermectina también la hidroxicloroquina que causa problemas cardíacos y ya supendido por la who  se han suministrado para tratar covid19  qué dios y la ciencia nos ayude a obtener pronto la vacuna  » httpstcoshocwzrwjg,32319396,"Guayas, Ecuador",2169,0,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Sun May 31 22:00:04 +0000 2020,1267214289506431000,“les juro” que no es por hacer quedar mal a nadie pero el fda nos dice que no hay uso de emergencia autorizado de ivermectina para pacientes de covid19   el estudio habla de pruebas en laboratorio y es difícil comparar un escenario con otro httpstcoiegrfhgapk httpstcok8u5uwx8hh,292739410,"New York, USA",392,1,US,"[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]"
Mon Jun 01 20:44:04 +0000 2020,1267557548548374500,qué es la ivermectina el antiparasitario utilizado contra el coronavirus y cuestionado por científicos chilenos  httpstco7eyq5rpalt vía latercera,57867652,antofagasta chile,2885,0,CL,"[[[-70.6283272, -25.402127], [-68.067941, -25.402127], [-68.067941, -23.0545116], [-70.6283272, -23.0545116]]]"
Tue Jun 02 03:32:46 +0000 2020,1267660403989008400,uso y abuso de la ivermectina en américa latina httpstcod9g451ad0i,54307299,"Iquitos, Peru",13799,1,PE,"[[[-74.1189290412807, -4.46093100024697], [-73.2323800789387, -4.46093100024697], [-73.2323800789387, -3.76381403888226], [-74.1189290412807, -3.76381403888226]]]"
Tue Jun 02 17:52:08 +0000 2020,1267876668326260700,qué es la ivermectina el antiparasitario utilizado contra el coronavirus y cuestionado por científicos chilenos  httpstcophalbzg0oq vía latercera,128686400,,4116,0,CL,"[[[-70.734189, -33.4813961], [-70.67256, -33.4813961], [-70.67256, -33.4439247], [-70.734189, -33.4439247]]]"
Thu Jun 04 02:30:35 +0000 2020,1268369529752760300,que si que no que no hay diferencia hay que ver riesgos y beneficios del uso la ivermectina hasta ahora es más segura pero faltan estudios httpstco4k8dvetilw,220159398,"Guayaquil, Ecuador",367,1,CL,"[[[-70.6243463, -33.5101485], [-70.5780912, -33.5101485], [-70.5780912, -33.4697454], [-70.6243463, -33.4697454]]]"
Thu Jun 04 18:32:37 +0000 2020,1268611632734843000,coronavirus médico chileno encuentra la cura al covid19  ivermectina  httpstco7hatcxvpog vía youtube,170856264,"Santiago, Metropolitana de Santiago",8627,0,CL,"[[[-70.6057259, -33.4917336], [-70.1780905, -33.4917336], [-70.1780905, -33.095817], [-70.6057259, -33.095817]]]"
Thu Jun 04 18:57:57 +0000 2020,1268618008819187700,ahora martín vizcarra informa que se han adquirido 350 mil tratamientos de hidroxicloriquina y 490 mil tratamientos de ivermectina para tratar pacientes de covid19,2365755577,"Lima, Peru",75,0,PE,"[[[-76.9977230389369, -12.0877319713358], [-76.7837768396263, -12.0877319713358], [-76.7837768396263, -11.9934700172237], [-76.9977230389369, -11.9934700172237]]]"
Tue Jun 09 01:43:52 +0000 2020,1270169711700070400,en guatemala se utiliza un fármaco desparasitante ivermectina para tratar y detener el coronavirus en 2 días  ¿algun especialista que pueda validar o explicar más de este medicamento,467054383,Mi Bella Guatemala,26040,12,GT,"[[[-92.2273874, 13.72873], [-88.2210552, 13.72873], [-88.2210552, 17.816205], [-92.2273874, 17.816205]]]"
Wed Jun 10 19:11:49 +0000 2020,1270795825187377200,el dr eduardo gotuzzo miembro del comité de expertos del minsaperu señaló que usar hidroxicloroquina e ivermectina en fases tempranas del coronavirus y como parte de tratamiento ambulatorio en pacientes con riesgos es alternativa “seria y segura” httpstcof9tjsf4z4r,346946541,"Lima, Perú",1854,0,PE,"[[[-76.9725190819211, -12.1248099870298], [-76.8834410401595, -12.1248099870298], [-76.8834410401595, -12.059871035035], [-76.9725190819211, -12.059871035035]]]"
Thu Jun 11 17:51:21 +0000 2020,1271137961879449600,lógico es un ser humano se que este virus no es muy peligroso y anoche me levanté asustado con una faringitis tome de todo vitamina d antibióticos diclofenac lisozima y casi hasta ivermectina tomo httpstco6qyifmbrcp,579025878,"anto Domingo de Guzmán, Domini",5153,0,DO,"[[[-69.8844597596896, 18.4534635404481], [-69.6891040806453, 18.4534635404481], [-69.6891040806453, 18.6012321621121], [-69.8844597596896, 18.6012321621121]]]"
Mon Jun 15 11:52:41 +0000 2020,1272497253622694000,más luces sobre la ivermectina covid19 httpstco80dvgt9lqu,75099773,Perú,781,1,PE,"[[[-77.0747580024681, -12.1052750389948], [-77.0549619625459, -12.1052750389948], [-77.0549619625459, -12.085316011708], [-77.0747580024681, -12.085316011708]]]"
Mon Jun 15 17:12:33 +0000 2020,1272577748142305300,ahora solo nos queda ivermectina  ya verdad httpstco0vjcbg2uqx,1107563444,,2195,4,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Mon Jun 15 19:34:56 +0000 2020,1272613583315140600,alucinante           “al no haber ningún tratamiento probado contra el covid19 en el perú el ministerio de salud a través de la resolución ministerial n° 2702020 aprobó “el uso compasivo de la ivermectina” en pacientes con coronavirus pero siempre bajo recomendación médica” httpstcoz3lovtgcr5,373162407,"Lima, Peru",448,0,PE,"[[[-77.0747580024681, -12.1052750389948], [-77.0549619625459, -12.1052750389948], [-77.0549619625459, -12.085316011708], [-77.0747580024681, -12.085316011708]]]"
Fri Jun 19 05:38:43 +0000 2020,1273852693652611000,arequipa gobernado caceresllica donará su sueldo para preparación d ivermectina para pacientes con covid19 gorearequipa encargó al hospital goyeneche e iren sur preparar el fármaco primera etapa producirán frascos tipo gotero a fin d ceñirse a tratamiento minsaperu httpstcokyrtfudfsz,1360175850,Arequipa - Perú,763,0,PE,"[[[-75.0745771170684, -17.2844949590888], [-70.8042520801338, -17.2844949590888], [-70.8042520801338, -14.6326310078113], [-75.0745771170684, -14.6326310078113]]]"
Sat Jun 20 18:44:14 +0000 2020,1274412762727428000,el uso de la ivermectina y la hidroxicloroquina en la mira de especialistas e investigadores ellos explican el por qué no debe usarse ojopublico 👇🏻 httpstcoohkak0x6iy,105901090,Iquitos - Perú,1812,0,PE,"[[[-73.566443158755, -3.88812302868291], [-73.207986841756, -3.88812302868291], [-73.207986841756, -3.70264104237248], [-73.566443158755, -3.70264104237248]]]"
Sun Jun 21 00:43:14 +0000 2020,1274503105284132900,esta tarde me enviaron una receta de perú donde hay un infectado con covid19 le mandaban levofloxacina antibiótico con hidroxicloroquina e ivermectina si no me envían foto del récipe firmado y sellado no lo creo 🤦🏻‍♂️ httpstcoorw8pa75kb,1146535398,Ciudad Bolívar Venezuela,19352,11,VE,"[[[-63.6078072, 8.0791607], [-63.5050392, 8.0791607], [-63.5050392, 8.1467609], [-63.6078072, 8.1467609]]]"
Sun Jun 21 04:48:18 +0000 2020,1274564781450633200,ahora ivermectina en covid19 🧐🤔😷🇲🇽 httpstconnq4z2sidy,785705204,🇲🇽 Ciudad de México 🇲🇽,329,0,MX,"[[[-99.067766, 19.3668621], [-98.966267, 19.3668621], [-98.966267, 19.498582], [-99.067766, 19.498582]]]"
Sun Jun 21 12:52:22 +0000 2020,1274686597401907200,últimamente han salido varios “preprints” realizados a pacientes covid19 que recibieron tratamiento con ivermectina asociado a menor mortalidad en pacientes hospitalizados estudio realizado sobre 173 personas en florida eua  httpstcojf9q97xq6y,7241522,"Cochabamba, Bolivia",11495,0,BO,"[[[-69.6407623, -22.897682], [-57.453894, -22.897682], [-57.453894, -9.669105], [-69.6407623, -9.669105]]]"
Tue Jun 23 15:48:38 +0000 2020,1275455732838695000,nosotros criticando la ivermectina en tw y los doctores es lo primero que te dan cuando haces el tratamiento del covid19 httpstcotj4qjczvhh,3243646211,Santa Cruz - Bolivia,2390,0,BO,"[[[-69.6407623, -22.897682], [-57.453894, -22.897682], [-57.453894, -9.669105], [-69.6407623, -9.669105]]]"
Wed Jun 24 19:04:42 +0000 2020,1275867462366609400,es cierto la historia va a juzgar que era increíble que los peruanos no podamos comprar medicinas como la azitromicina ivermectinaaspirina por qué no había en ninguna farmacia es increíble que la gente muera por falta de oxígeno que no alcanzaba para los enfermos eso juzgará httpstcooquzw02we4,468732879,,78,0,PE,"[[[-77.0154710434534, -12.1760119798814], [-76.9473658792884, -12.1760119798814], [-76.9473658792884, -12.0771410379137], [-77.0154710434534, -12.0771410379137]]]"
Thu Jun 25 07:12:49 +0000 2020,1276050701765030000,¿es una broma en otros países reparten packs de medicinas a la gente como ivermectina azitromicina paracetamol y martinvizcarrac reparte ajo cebolla y kión a los shipibos para luchar contra el coronavirus que burla httpstco3hkfigmbia,1317324480,Lima,561,1,PE,"[[[-77.0502499206173, -12.0483080095256], [-77.0102809205724, -12.0483080095256], [-77.0102809205724, -12.000616017988], [-77.0502499206173, -12.000616017988]]]"
Thu Jun 25 22:52:52 +0000 2020,1276287271344496600,doctormosqueda que opina sobre la utilización de la ivermectina cuando la persona inicia con síntomas del coronavirus saludos y gracias por compartir información tan valiosa,226253347,LEON GTO,558,0,MX,"[[[-101.833743, 20.8633521], [-101.369059, 20.8633521], [-101.369059, 21.3327681], [-101.833743, 21.3327681]]]"
Thu Jun 25 22:52:28 +0000 2020,1276287169892622300,doctormacias que opina sobre la utilización de la ivermectina cuando la persona inicia con síntomas del coronavirus saludos y gracias por compartir información tan valiosa,226253347,LEON GTO,558,0,MX,"[[[-101.833743, 20.8633521], [-101.369059, 20.8633521], [-101.369059, 21.3327681], [-101.833743, 21.3327681]]]"
Fri Jun 26 02:18:50 +0000 2020,1276339103655551000,amigos buenas noches ahora el nefasto de gilberto lozano anda diciendo que cuándo apenas tengas  síntomas del covid19 utilices la ivermectina  la misma ops nos dice que no se debe utilizar como tratamiento no hagamos caso de éste farsante,1174077144219050000,"Xalapa, Veracruz de Ignacio de",4565,12,MX,"[[[-96.971524, 19.48425], [-96.800642, 19.48425], [-96.800642, 19.599858], [-96.971524, 19.599858]]]"
Sat Jun 27 05:20:26 +0000 2020,1276747195593588700,ivermectina este medicamento cura el coronavirus  gobiernos como el de méxico no les interesa promoverlo   anpnl05 httpstcoye8rczrl3c,3315038323,,127,0,MX,"[[[-99.137171, 19.375769], [-99.055821, 19.375769], [-99.055821, 19.422433], [-99.137171, 19.422433]]]"
Sat Jun 27 05:01:35 +0000 2020,1276742448132182000,ivermectina este medicamento cura el coronavirus  gobiernos como el de méxico no les interesa promoverlo por sus interes personales y ocultos httpstcoenugjepv44,3315038323,,127,2,MX,"[[[-99.137171, 19.375769], [-99.055821, 19.375769], [-99.055821, 19.422433], [-99.137171, 19.422433]]]"
Sat Jun 27 13:32:42 +0000 2020,1276871078254502000,ivermectina medicamento que cura el coronavirus los gobierno no lo promueven por su intereses politicos con organizaciones httpstco44rdl9vwm8,3315038323,,127,0,MX,"[[[-99.137171, 19.375769], [-99.055821, 19.375769], [-99.055821, 19.422433], [-99.137171, 19.422433]]]"
Sat Jun 27 14:32:11 +0000 2020,1276886048367423500,hace 2 semanas en el lugar que trabajo en peru teníamos 60  contagiados con covid19 todos tratados con ivermectina 15 soles la dosis semanal 3 lucas ninguno grave y volviendo a trabajar a los 14dias de diagnostico  mientras tanto chilemuere,112850029,Chile,347,0,CL,"[[[-70.7923321, -33.3427149], [-70.3127153, -33.3427149], [-70.3127153, -32.941179], [-70.7923321, -32.941179]]]"
Sun Jun 28 12:10:20 +0000 2020,1277212734594191400,y en la fase leve del covid 19 tambien  que esperan  ivermectina ya verdad httpstcotv2ozun3na,1107563444,,2195,4,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Sun Jun 28 14:28:55 +0000 2020,1277247611565736000,jessyjaramilloy jessica antes de tener los resultados del pcr covid19  desde ya dele tratamiento  con ivermectina y hcq  es el éxito para que no pase a otra fase y se agrave con esto evita que el virus de replique y se cure,994632062350053400,,149,0,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Mon Jun 29 17:23:43 +0000 2020,1277653987865448400,mi familia tíos ya se quieren automedicar con ivermectina por que previene el coronavirus estoy harta,338090786,"Hermosillo, Sonora",379,2,MX,"[[[-112.6154591, 28.2284421], [-110.380903, 28.2284421], [-110.380903, 29.7112829], [-112.6154591, 29.7112829]]]"
Mon Jun 29 18:44:32 +0000 2020,1277674329078186000,carlosc01008580 osmbocam asofarmacovig muy buenas tardes me podrían hacer el favor por qué algunos médicos prescriben los siguientes medicamentos tiamina aspirina antigripales fluimucil vitamina c antibióticos amoxicilina ivermectina para pacientes covid19 estable,437740796,,108,0,CO,"[[[-74.9257650027657, 10.8695279953779], [-74.7741010007543, 10.8695279953779], [-74.7741010007543, 11.0466177617921], [-74.9257650027657, 11.0466177617921]]]"
Tue Jun 30 14:28:53 +0000 2020,1277972379210182700,médicos peruanos piden detener el uso de la hidroxicloroquina e ivermectina en pacientes covid19 httpstcop0rzoa2rgf vía larepublicape,86143566,,672,0,PE,"[[[-77.0154710434534, -12.1760119798814], [-76.9473658792884, -12.1760119798814], [-76.9473658792884, -12.0771410379137], [-77.0154710434534, -12.0771410379137]]]"
Wed Jul 01 17:45:00 +0000 2020,1278384123292397600,doctormacias tiene conocimiento de algún estudio o reporte preliminar del uso de ivermectina en covid19 que haya demostrado algún beneficio,3081476659,,1554,0,BO,"[[[-69.6407623, -22.897682], [-57.453894, -22.897682], [-57.453894, -9.669105], [-69.6407623, -9.669105]]]"
Wed Jul 01 22:46:56 +0000 2020,1278460104829022200,wey q pd quien les dijo q con la ivermectina se quita el coronavirus jajajjaja,352546080,"Cancún, México",575,0,MX,"[[[-87.322724, 20.734206], [-86.740605, 20.734206], [-86.740605, 21.363232], [-87.322724, 21.363232]]]"
Thu Jul 02 19:44:14 +0000 2020,1278776513761026000,ivermectina y ya httpstcokuuiecdbwd,434578301,MEXICO,14,0,MX,"[[[-101.620178, 24.5422951], [-100.713744, 24.5422951], [-100.713744, 25.5229678], [-101.620178, 25.5229678]]]"
Thu Jul 02 21:35:59 +0000 2020,1278804637823504400,ademas es barata la ivermectina httpstcokf4vleyj9w,1107563444,,2195,4,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Fri Jul 03 00:47:45 +0000 2020,1278852897711808500,la junta directiva de la asambleasv según ellos ya están libres del covid19 al tomar un antihelmintico culichas o lombrices como la ivermectina pero funcionó con los que sí las tenían en una sola dosis como antiparasitarios hoy van a morir estos parásitosel pueblo paga httpstco7oby33bf4z httpstcobvt53ujyrk,1147167131731148800,"San Salvador, El Salvador",291,0,SV,"[[[-89.2302940003776, 13.7262430003509], [-89.1787949996669, 13.7262430003509], [-89.1787949996669, 13.766138999817], [-89.2302940003776, 13.766138999817]]]"
Fri Jul 03 06:21:44 +0000 2020,1278936946488815600,2julio no descuiden la salud de los niños la anemia y desnutrición son  de importantes que la covid19 el gobierno regional de lalibertad brindó suplemento de hierro a más de 2 mil niños además de mil pruebas rápidas para covidー19 y 3200 dosis de ivermectina httpstco73eyr7ypsi,225656382,"Chiclayo, Lambayeque",295,0,PE,"[[[-81.3281479193672, -18.3497280290367], [-68.6730880806328, -18.3497280290367], [-68.6730880806328, -0.0388399739132714], [-81.3281479193672, -0.0388399739132714]]]"
Sat Jul 04 21:08:00 +0000 2020,1279522372580761600,el titular deberia ser lean y saquen sus conclusiones es 100 efectiva y con alrededor de 09 de ligeras reacciones adversas como cualquier medicamento sin conflicto de intereses favor leer para salvar vidas con ivermectina ademas es barata verdad httpstcobboai4aiva,1107563444,,2195,3,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
